Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
01-01-2016,AQS,60190007,1,22.5,ppb,21,Fresno-Drummond,23,96,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01-02-2016,AQS,60190007,1,20.4,ppb,19,Fresno-Drummond,22,92,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01-03-2016,AQS,60190007,1,35.3,ppb,33,Fresno-Drummond,23,96,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01-04-2016,AQS,60190007,1,19.1,ppb,18,Fresno-Drummond,22,92,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01-05-2016,AQS,60190007,1,21.3,ppb,20,Fresno-Drummond,21,88,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01-06-2016,AQS,60190007,1,20.9,ppb,19,Fresno-Drummond,22,92,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01-07-2016,AQS,60190007,1,20.5,ppb,19,Fresno-Drummond,21,88,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01-08-2016,AQS,60190007,1,18,ppb,17,Fresno-Drummond,23,96,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01-09-2016,AQS,60190007,1,9.9,ppb,8,Fresno-Drummond,21,88,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01-10-2016,AQS,60190007,1,26.5,ppb,25,Fresno-Drummond,23,96,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01-11-2016,AQS,60190007,1,35.1,ppb,33,Fresno-Drummond,23,96,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01-12-2016,AQS,60190007,1,24.9,ppb,23,Fresno-Drummond,23,96,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01/13/2016,AQS,60190007,1,27.2,ppb,25,Fresno-Drummond,23,96,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01/14/2016,AQS,60190007,1,15.9,ppb,14,Fresno-Drummond,23,96,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01/15/2016,AQS,60190007,1,35.1,ppb,33,Fresno-Drummond,23,96,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01/16/2016,AQS,60190007,1,21.4,ppb,20,Fresno-Drummond,22,92,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01/17/2016,AQS,60190007,1,13.7,ppb,12,Fresno-Drummond,23,96,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01/18/2016,AQS,60190007,1,17.4,ppb,16,Fresno-Drummond,23,96,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01/19/2016,AQS,60190007,1,17.7,ppb,16,Fresno-Drummond,23,96,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01/20/2016,AQS,60190007,1,19.3,ppb,18,Fresno-Drummond,23,96,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01/21/2016,AQS,60190007,1,18.4,ppb,17,Fresno-Drummond,23,96,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01/22/2016,AQS,60190007,1,18.4,ppb,17,Fresno-Drummond,23,96,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01/23/2016,AQS,60190007,1,16.5,ppb,15,Fresno-Drummond,21,88,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01/24/2016,AQS,60190007,1,22.7,ppb,21,Fresno-Drummond,23,96,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01/26/2016,AQS,60190007,1,31.3,ppb,29,Fresno-Drummond,23,96,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01/27/2016,AQS,60190007,1,29,ppb,27,Fresno-Drummond,23,96,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01/28/2016,AQS,60190007,1,21.7,ppb,20,Fresno-Drummond,22,92,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01/29/2016,AQS,60190007,1,33.7,ppb,31,Fresno-Drummond,23,96,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01/30/2016,AQS,60190007,1,17,ppb,16,Fresno-Drummond,22,92,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
01/31/2016,AQS,60190007,1,7,ppb,7,Fresno-Drummond,24,100,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
02-01-2016,AQS,60190007,1,24,ppb,23,Fresno-Drummond,24,100,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
02-02-2016,AQS,60190007,1,35.7,ppb,33,Fresno-Drummond,23,96,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
02-03-2016,AQS,60190007,1,34.3,ppb,32,Fresno-Drummond,23,96,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
02-04-2016,AQS,60190007,1,32.4,ppb,30,Fresno-Drummond,23,96,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
02-05-2016,AQS,60190007,1,37.1,ppb,35,Fresno-Drummond,23,96,42602,Nitrogen dioxide (NO2),23420,"Fresno, CA",6,California,19,Fresno,36.705474,-119.741332
