Date,Source,Site ID,POC,Daily Mean PM10 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
01-03-2011,AQS,60231002,2,29,ug/m3 SC,27,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
01-06-2011,AQS,60231002,2,22,ug/m3 SC,20,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
01-09-2011,AQS,60231002,2,18,ug/m3 SC,17,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
01-12-2011,AQS,60231002,2,4,ug/m3 SC,4,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
01/15/2011,AQS,60231002,2,15,ug/m3 SC,14,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
01/18/2011,AQS,60231002,2,20,ug/m3 SC,19,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
01/21/2011,AQS,60231002,2,28,ug/m3 SC,26,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
01/24/2011,AQS,60231002,2,37,ug/m3 SC,34,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
01/27/2011,AQS,60231002,2,40,ug/m3 SC,37,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
01/30/2011,AQS,60231002,2,29,ug/m3 SC,27,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
02-02-2011,AQS,60231002,2,27,ug/m3 SC,25,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
02-05-2011,AQS,60231002,2,11,ug/m3 SC,10,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
02-08-2011,AQS,60231002,2,21,ug/m3 SC,19,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
02-11-2011,AQS,60231002,2,31,ug/m3 SC,29,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
02/14/2011,AQS,60231002,2,5,ug/m3 SC,5,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
02/17/2011,AQS,60231002,2,6,ug/m3 SC,6,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
02/20/2011,AQS,60231002,2,13,ug/m3 SC,12,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
02/23/2011,AQS,60231002,2,14,ug/m3 SC,13,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
02/26/2011,AQS,60231002,2,19,ug/m3 SC,18,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
03-01-2011,AQS,60231002,2,5,ug/m3 SC,5,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
03-04-2011,AQS,60231002,2,17,ug/m3 SC,16,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
03-07-2011,AQS,60231002,2,7,ug/m3 SC,6,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
03-10-2011,AQS,60231002,2,20,ug/m3 SC,19,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
03/13/2011,AQS,60231002,2,8,ug/m3 SC,7,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
03/16/2011,AQS,60231002,2,20,ug/m3 SC,19,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
03/19/2011,AQS,60231002,2,6,ug/m3 SC,6,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
03/22/2011,AQS,60231002,2,8,ug/m3 SC,7,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
03/25/2011,AQS,60231002,2,11,ug/m3 SC,10,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
03/28/2011,AQS,60231002,2,18,ug/m3 SC,17,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
04-03-2011,AQS,60231002,2,16,ug/m3 SC,15,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
04-09-2011,AQS,60231002,2,24,ug/m3 SC,22,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
04/15/2011,AQS,60231002,2,4,ug/m3 SC,4,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
04/21/2011,AQS,60231002,2,12,ug/m3 SC,11,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
04/27/2011,AQS,60231002,2,14,ug/m3 SC,13,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
05-03-2011,AQS,60231002,2,30,ug/m3 SC,28,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
05-09-2011,AQS,60231002,2,22,ug/m3 SC,20,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
05/15/2011,AQS,60231002,2,10,ug/m3 SC,9,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
05/21/2011,AQS,60231002,2,16,ug/m3 SC,15,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
05/27/2011,AQS,60231002,2,15,ug/m3 SC,14,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
06-02-2011,AQS,60231002,2,9,ug/m3 SC,8,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
06-08-2011,AQS,60231002,2,27,ug/m3 SC,25,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
06/14/2011,AQS,60231002,2,16,ug/m3 SC,15,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
06/20/2011,AQS,60231002,2,13,ug/m3 SC,12,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
06/26/2011,AQS,60231002,2,16,ug/m3 SC,15,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
07-02-2011,AQS,60231002,2,17,ug/m3 SC,16,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
07-08-2011,AQS,60231002,2,37,ug/m3 SC,34,Eureka I Street,1,100,81102,PM10 Total 0-10um STP,21700,"Eureka-Arcata-Fortuna, CA",6,California,23,Humboldt,40.80178,-124.1621
