"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/11/2017","AQS","060730001","1","0.029","ppm","27","Chula Vista","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/12/2017","AQS","060730001","1","0.032","ppm","30","Chula Vista","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/13/2017","AQS","060730001","1","0.038","ppm","35","Chula Vista","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/14/2017","AQS","060730001","1","0.036","ppm","33","Chula Vista","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/15/2017","AQS","060730001","1","0.034","ppm","31","Chula Vista","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/16/2017","AQS","060730001","1","0.031","ppm","29","Chula Vista","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/17/2017","AQS","060730001","1","0.035","ppm","32","Chula Vista","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/18/2017","AQS","060730001","1","0.038","ppm","35","Chula Vista","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/19/2017","AQS","060730001","1","0.039","ppm","36","Chula Vista","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/21/2017","AQS","060730001","1","0.04","ppm","37","Chula Vista","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/22/2017","AQS","060730001","1","0.038","ppm","35","Chula Vista","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/23/2017","AQS","060730001","1","0.041","ppm","38","Chula Vista","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/24/2017","AQS","060730001","1","0.039","ppm","36","Chula Vista","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/25/2017","AQS","060730001","1","0.036","ppm","33","Chula Vista","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/27/2017","AQS","060730001","1","0.043","ppm","40","Chula Vista","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/28/2017","AQS","060730001","1","0.039","ppm","36","Chula Vista","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/29/2017","AQS","060730001","1","0.043","ppm","40","Chula Vista","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/30/2017","AQS","060730001","1","0.036","ppm","33","Chula Vista","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/31/2017","AQS","060730001","1","0.036","ppm","33","Chula Vista","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"02/01/2017","AQS","060730001","1","0.034","ppm","31","Chula Vista","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"02/02/2017","AQS","060730001","1","0.036","ppm","33","Chula Vista","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"02/03/2017","AQS","060730001","1","0.031","ppm","29","Chula Vista","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
