"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/04/2012","AQS","060970001","2","21","ug/m3 SC","19","Cloverdale","1","100.0000","81102","PM10 Total 0-10um STP","42220","Santa Rosa, CA","06","California","097","Sonoma","38.804267","-123.018142"
"01/10/2012","AQS","060970001","2","24","ug/m3 SC","22","Cloverdale","1","100.0000","81102","PM10 Total 0-10um STP","42220","Santa Rosa, CA","06","California","097","Sonoma","38.804267","-123.018142"
"01/19/2012","AQS","060970001","2","8","ug/m3 SC","7","Cloverdale","1","100.0000","81102","PM10 Total 0-10um STP","42220","Santa Rosa, CA","06","California","097","Sonoma","38.804267","-123.018142"
"01/22/2012","AQS","060970001","2","4","ug/m3 SC","4","Cloverdale","1","100.0000","81102","PM10 Total 0-10um STP","42220","Santa Rosa, CA","06","California","097","Sonoma","38.804267","-123.018142"
"01/28/2012","AQS","060970001","2","15","ug/m3 SC","14","Cloverdale","1","100.0000","81102","PM10 Total 0-10um STP","42220","Santa Rosa, CA","06","California","097","Sonoma","38.804267","-123.018142"
"02/03/2012","AQS","060970001","2","13","ug/m3 SC","12","Cloverdale","1","100.0000","81102","PM10 Total 0-10um STP","42220","Santa Rosa, CA","06","California","097","Sonoma","38.804267","-123.018142"
"02/09/2012","AQS","060970001","2","11","ug/m3 SC","10","Cloverdale","1","100.0000","81102","PM10 Total 0-10um STP","42220","Santa Rosa, CA","06","California","097","Sonoma","38.804267","-123.018142"
"02/15/2012","AQS","060970001","2","3","ug/m3 SC","3","Cloverdale","1","100.0000","81102","PM10 Total 0-10um STP","42220","Santa Rosa, CA","06","California","097","Sonoma","38.804267","-123.018142"
"02/21/2012","AQS","060970001","2","2","ug/m3 SC","2","Cloverdale","1","100.0000","81102","PM10 Total 0-10um STP","42220","Santa Rosa, CA","06","California","097","Sonoma","38.804267","-123.018142"
"02/27/2012","AQS","060970001","2","5","ug/m3 SC","5","Cloverdale","1","100.0000","81102","PM10 Total 0-10um STP","42220","Santa Rosa, CA","06","California","097","Sonoma","38.804267","-123.018142"
"03/04/2012","AQS","060970001","2","4","ug/m3 SC","4","Cloverdale","1","100.0000","81102","PM10 Total 0-10um STP","42220","Santa Rosa, CA","06","California","097","Sonoma","38.804267","-123.018142"
"03/10/2012","AQS","060970001","2","6","ug/m3 SC","6","Cloverdale","1","100.0000","81102","PM10 Total 0-10um STP","42220","Santa Rosa, CA","06","California","097","Sonoma","38.804267","-123.018142"
"03/16/2012","AQS","060970001","2","3","ug/m3 SC","3","Cloverdale","1","100.0000","81102","PM10 Total 0-10um STP","42220","Santa Rosa, CA","06","California","097","Sonoma","38.804267","-123.018142"
"03/22/2012","AQS","060970001","2","3","ug/m3 SC","3","Cloverdale","1","100.0000","81102","PM10 Total 0-10um STP","42220","Santa Rosa, CA","06","California","097","Sonoma","38.804267","-123.018142"
"03/28/2012","AQS","060970001","2","12","ug/m3 SC","11","Cloverdale","1","100.0000","81102","PM10 Total 0-10um STP","42220","Santa Rosa, CA","06","California","097","Sonoma","38.804267","-123.018142"
