"","year","county","CO_concentration_value","CO_AQI","NO2_concentration_value","NO2_AQI","O3_concentration_value","O3_AQI","PM2.5_concentration_value","PM2.5_AQI","PM10_concentration_value","PM10_AQI","lattitude","longitude"
"1","2011","Humboldt",0.393162393162393,4.39316239316239,6.56848072562358,5.86621315192744,0.0286575052854123,26.5412262156448,7.90119760479042,31.5179640718563,18.0544217687075,16.7142857142857,40.7554915384615,-124.187070769231
"2","2012","Humboldt",0.327229299363057,3.75477707006369,4.62818181818182,4.03030303030303,0.0305465838509317,28.2453416149068,6.54077669902913,26.7106796116505,13.7113402061856,12.7061855670103,40.7424065923567,-124.191730286624
"3","2013","Humboldt",0.332445141065831,3.68025078369906,5.46427432216906,4.8133971291866,0.0278350824587706,25.7541229385307,7.69166666666667,30.9015151515152,16.1827411167513,14.9289340101523,40.7458372100313,-124.190508652038
"4","2014","Humboldt",0.318436578171091,3.53392330383481,4.7032457496136,4.10510046367852,0.0273888048411498,25.3963691376702,7.88748627881449,30.854006586169,17.3323863636364,15.9602272727273,40.7474813274336,-124.189923185841
"5","2015","Humboldt",0.342424242424242,3.83181818181818,5.17992895204263,4.59325044404973,0.0292543720190779,27.0699523052464,6.52472952086553,26.5842349304482,17.6657381615599,16.3593314763231,40.7438868181818,-124.191203181818
"6","2016","Humboldt",0.256344410876133,2.72960725075529,4.3813880126183,3.80599369085173,0.0294759689922481,27.2976744186047,5.44587628865979,22.2199312714777,15.3451327433628,14.1858407079646,40.7445435951662,-124.190969305136
"7","2017","Humboldt",0.281740614334471,3.03924914675768,4.15290423861852,3.65620094191523,0.0306020710059172,28.4674556213018,7.18797169811321,26.5188679245283,18.0807453416149,16.4596273291925,40.7457151535836,-124.190552116041
