"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/24/2015","AQS","060731010","1","29","ppb","27","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"09/25/2015","AQS","060731010","1","29","ppb","27","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"09/26/2015","AQS","060731010","1","19","ppb","18","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"09/27/2015","AQS","060731010","1","15","ppb","14","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"09/28/2015","AQS","060731010","1","19","ppb","18","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"09/29/2015","AQS","060731010","1","24","ppb","23","San Diego - Beardsley Street","23","96.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"09/30/2015","AQS","060731010","1","29","ppb","27","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/01/2015","AQS","060731010","1","25","ppb","24","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/02/2015","AQS","060731010","1","23","ppb","22","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/03/2015","AQS","060731010","1","24","ppb","23","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/04/2015","AQS","060731010","1","14","ppb","13","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/05/2015","AQS","060731010","1","31","ppb","29","San Diego - Beardsley Street","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/06/2015","AQS","060731010","1","25","ppb","24","San Diego - Beardsley Street","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/07/2015","AQS","060731010","1","26","ppb","25","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/08/2015","AQS","060731010","1","35","ppb","33","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/09/2015","AQS","060731010","1","51","ppb","48","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/10/2015","AQS","060731010","1","37","ppb","35","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/11/2015","AQS","060731010","1","45","ppb","42","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/12/2015","AQS","060731010","1","43","ppb","41","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/13/2015","AQS","060731010","1","31","ppb","29","San Diego - Beardsley Street","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/14/2015","AQS","060731010","1","21","ppb","20","San Diego - Beardsley Street","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/15/2015","AQS","060731010","1","12","ppb","11","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/16/2015","AQS","060731010","1","15","ppb","14","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/17/2015","AQS","060731010","1","11","ppb","10","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/18/2015","AQS","060731010","1","15","ppb","14","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/19/2015","AQS","060731010","1","27","ppb","25","San Diego - Beardsley Street","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/20/2015","AQS","060731010","1","31","ppb","29","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/21/2015","AQS","060731010","1","31","ppb","29","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/22/2015","AQS","060731010","1","27","ppb","25","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/23/2015","AQS","060731010","1","28","ppb","26","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/24/2015","AQS","060731010","1","46","ppb","43","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/25/2015","AQS","060731010","1","40","ppb","38","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/26/2015","AQS","060731010","1","44","ppb","42","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/27/2015","AQS","060731010","1","43","ppb","41","San Diego - Beardsley Street","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/28/2015","AQS","060731010","1","39","ppb","37","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"10/29/2015","AQS","060731010","1","33","ppb","31","San Diego - Beardsley Street","22","92.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
