Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
01-01-2014,AQS,60290007,1,16,ppb,15,Edison,24,100,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01-02-2014,AQS,60290007,1,31,ppb,29,Edison,24,100,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01-03-2014,AQS,60290007,1,29,ppb,27,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01-04-2014,AQS,60290007,1,27,ppb,25,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01-05-2014,AQS,60290007,1,17,ppb,16,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01-06-2014,AQS,60290007,1,19,ppb,18,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01-07-2014,AQS,60290007,1,24,ppb,23,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01-08-2014,AQS,60290007,1,20,ppb,19,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01-09-2014,AQS,60290007,1,18,ppb,17,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01-10-2014,AQS,60290007,1,16,ppb,15,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01-11-2014,AQS,60290007,1,18,ppb,17,Edison,24,100,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01-12-2014,AQS,60290007,1,17,ppb,16,Edison,24,100,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01/13/2014,AQS,60290007,1,21,ppb,20,Edison,24,100,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01/14/2014,AQS,60290007,1,26,ppb,25,Edison,24,100,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01/15/2014,AQS,60290007,1,24,ppb,23,Edison,24,100,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01/16/2014,AQS,60290007,1,31,ppb,29,Edison,24,100,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01/17/2014,AQS,60290007,1,30,ppb,28,Edison,24,100,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01/18/2014,AQS,60290007,1,20,ppb,19,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01/19/2014,AQS,60290007,1,18,ppb,17,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01/20/2014,AQS,60290007,1,27,ppb,25,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01/21/2014,AQS,60290007,1,31,ppb,29,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01/22/2014,AQS,60290007,1,24,ppb,23,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01/24/2014,AQS,60290007,1,12,ppb,11,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01/25/2014,AQS,60290007,1,17,ppb,16,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01/26/2014,AQS,60290007,1,15,ppb,14,Edison,24,100,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01/27/2014,AQS,60290007,1,24,ppb,23,Edison,24,100,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01/28/2014,AQS,60290007,1,20,ppb,19,Edison,24,100,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01/29/2014,AQS,60290007,1,19,ppb,18,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01/30/2014,AQS,60290007,1,21,ppb,20,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
01/31/2014,AQS,60290007,1,18,ppb,17,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
02-01-2014,AQS,60290007,1,14,ppb,13,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
02-02-2014,AQS,60290007,1,6,ppb,6,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
02-03-2014,AQS,60290007,1,18,ppb,17,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
02-04-2014,AQS,60290007,1,16,ppb,15,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
02-05-2014,AQS,60290007,1,14,ppb,13,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
02-06-2014,AQS,60290007,1,13,ppb,12,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
02-07-2014,AQS,60290007,1,11,ppb,10,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
02-08-2014,AQS,60290007,1,19,ppb,18,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
02-09-2014,AQS,60290007,1,13,ppb,12,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
02-10-2014,AQS,60290007,1,15,ppb,14,Edison,23,96,42602,Nitrogen dioxide (NO2),12540,"Bakersfield, CA",6,California,29,Kern,35.345607,-118.851825
