"","year","county","CO_concentration_value","CO_AQI","NO2_concentration_value","NO2_AQI","O3_concentration_value","O3_AQI","PM2.5_concentration_value","PM2.5_AQI","PM10_concentration_value","PM10_AQI","lattitude","longitude"
"1","2011","Solano",0.642415730337079,7.20786516853933,20.3472222222222,18.7805555555556,0.0351605839416058,33.3378519290928,10.2590618336887,38.8208955223881,13.3728813559322,12.3559322033898,38.102507,-122.237976
"2","2012","Solano",0.570773638968481,6.40114613180516,18.8487465181058,17.3481894150418,0.0351605839416058,33.3378519290928,8.64361445783133,34.3710843373494,11.0655737704918,10.1311475409836,38.102507,-122.237976
"3","2013","Solano",0.593258426966292,6.66292134831461,20.1508287292818,18.6519337016575,0.0356043841336117,33.4321503131524,10.5731958762887,39.8208762886598,12.9137931034483,12,38.102507,-122.237976
"4","2014","Solano",0.508262108262108,5.67806267806268,17.3267409470752,16.0278551532033,0.0358312368972746,33.8008385744235,9.67029449423816,37.8245838668374,10.7966101694915,10.0338983050847,38.102507,-122.237976
"5","2015","Solano",0.572033898305085,6.5,17.282044198895,15.9281767955801,0.0361099585062241,34.2821576763485,9.40029282576867,35.8814055636896,12.1754385964912,11.2280701754386,38.102507,-122.237976
"6","2016","Solano",0.535211267605634,5.9943661971831,15.7123966942149,14.4462809917355,0.0350786749482402,33.0931677018634,7.89956647398844,32.021676300578,11.4237288135593,10.5084745762712,38.102507,-122.237976
"7","2017","Solano",0.557142857142857,6.27428571428571,17.6848314606742,16.2696629213483,0.037519313304721,35.5869098712446,10.3933147632312,38.6114206128134,17.4,14.7666666666667,38.102507,-122.237976
