Date,Source,Site ID,POC,Daily Max 8-hour CO Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
07-02-2012,AQS,60292012,1,0.2,ppm,2,Bakersfield-Muni,24,100,42101,Carbon monoxide,12540,"Bakersfield, CA",6,California,29,Kern,35.331612,-118.999961
07-03-2012,AQS,60292012,1,0.2,ppm,2,Bakersfield-Muni,24,100,42101,Carbon monoxide,12540,"Bakersfield, CA",6,California,29,Kern,35.331612,-118.999961
07-04-2012,AQS,60292012,1,0.2,ppm,2,Bakersfield-Muni,24,100,42101,Carbon monoxide,12540,"Bakersfield, CA",6,California,29,Kern,35.331612,-118.999961
07-06-2012,AQS,60292012,1,0.4,ppm,5,Bakersfield-Muni,18,75,42101,Carbon monoxide,12540,"Bakersfield, CA",6,California,29,Kern,35.331612,-118.999961
07-07-2012,AQS,60292012,1,0.4,ppm,5,Bakersfield-Muni,24,100,42101,Carbon monoxide,12540,"Bakersfield, CA",6,California,29,Kern,35.331612,-118.999961
07-08-2012,AQS,60292012,1,0.3,ppm,3,Bakersfield-Muni,24,100,42101,Carbon monoxide,12540,"Bakersfield, CA",6,California,29,Kern,35.331612,-118.999961
07-09-2012,AQS,60292012,1,0.3,ppm,3,Bakersfield-Muni,24,100,42101,Carbon monoxide,12540,"Bakersfield, CA",6,California,29,Kern,35.331612,-118.999961
07-10-2012,AQS,60292012,1,0.4,ppm,5,Bakersfield-Muni,24,100,42101,Carbon monoxide,12540,"Bakersfield, CA",6,California,29,Kern,35.331612,-118.999961
07-11-2012,AQS,60292012,1,0.5,ppm,6,Bakersfield-Muni,24,100,42101,Carbon monoxide,12540,"Bakersfield, CA",6,California,29,Kern,35.331612,-118.999961
07-12-2012,AQS,60292012,1,0.5,ppm,6,Bakersfield-Muni,24,100,42101,Carbon monoxide,12540,"Bakersfield, CA",6,California,29,Kern,35.331612,-118.999961
07/13/2012,AQS,60292012,1,0.5,ppm,6,Bakersfield-Muni,24,100,42101,Carbon monoxide,12540,"Bakersfield, CA",6,California,29,Kern,35.331612,-118.999961
07/14/2012,AQS,60292012,1,0.3,ppm,3,Bakersfield-Muni,24,100,42101,Carbon monoxide,12540,"Bakersfield, CA",6,California,29,Kern,35.331612,-118.999961
07/15/2012,AQS,60292012,1,0.3,ppm,3,Bakersfield-Muni,24,100,42101,Carbon monoxide,12540,"Bakersfield, CA",6,California,29,Kern,35.331612,-118.999961
07/16/2012,AQS,60292012,1,0.3,ppm,3,Bakersfield-Muni,24,100,42101,Carbon monoxide,12540,"Bakersfield, CA",6,California,29,Kern,35.331612,-118.999961
07/17/2012,AQS,60292012,1,0.2,ppm,2,Bakersfield-Muni,24,100,42101,Carbon monoxide,12540,"Bakersfield, CA",6,California,29,Kern,35.331612,-118.999961
