Date,Source,Site ID,POC,Daily Max 8-hour CO Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
01-01-2011,AQS,60250005,1,1.1,ppm,13,Calexico-Ethel Street,18,75,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
01-02-2011,AQS,60250005,1,1,ppm,11,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
01-03-2011,AQS,60250005,1,1.1,ppm,13,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
01-04-2011,AQS,60250005,1,1.2,ppm,14,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
01-05-2011,AQS,60250005,1,1.2,ppm,14,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
01-06-2011,AQS,60250005,1,1.7,ppm,19,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
01-11-2011,AQS,60250005,1,1.1,ppm,13,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
01-12-2011,AQS,60250005,1,1.2,ppm,14,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
01/13/2011,AQS,60250005,1,1.7,ppm,19,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
01/14/2011,AQS,60250005,1,1.7,ppm,19,Calexico-Ethel Street,21,88,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
01/15/2011,AQS,60250005,1,1.9,ppm,22,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
01/16/2011,AQS,60250005,1,1.9,ppm,22,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
01/17/2011,AQS,60250005,1,2,ppm,23,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
01/18/2011,AQS,60250005,1,4.7,ppm,53,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
01/19/2011,AQS,60250005,1,6.1,ppm,67,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
01/20/2011,AQS,60250005,1,1.1,ppm,13,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
01/22/2011,AQS,60250005,1,2.8,ppm,32,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
01/23/2011,AQS,60250005,1,1,ppm,11,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
01/24/2011,AQS,60250005,1,2.4,ppm,27,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
01/25/2011,AQS,60250005,1,2.7,ppm,31,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
01/26/2011,AQS,60250005,1,1.5,ppm,17,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
01/27/2011,AQS,60250005,1,1.1,ppm,13,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
01/28/2011,AQS,60250005,1,2.6,ppm,30,Calexico-Ethel Street,21,88,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
01/29/2011,AQS,60250005,1,4.3,ppm,49,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
01/30/2011,AQS,60250005,1,1,ppm,11,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
01/31/2011,AQS,60250005,1,0.6,ppm,7,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
02-02-2011,AQS,60250005,1,0.7,ppm,8,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
02-03-2011,AQS,60250005,1,1.6,ppm,18,Calexico-Ethel Street,21,88,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
02-04-2011,AQS,60250005,1,2.1,ppm,24,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
02-05-2011,AQS,60250005,1,2.5,ppm,28,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
02-06-2011,AQS,60250005,1,1.8,ppm,20,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
02-07-2011,AQS,60250005,1,1.5,ppm,17,Calexico-Ethel Street,24,100,42101,Carbon monoxide,20940,"El Centro, CA",6,California,25,Imperial,32.67618,-115.48307
